BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
1,3300,10.131300186698601,10.500976992899632,HomeImp,Other,10.0,1.0,2.0,5.627501202436822,0.0,9.0,34.818261819
0,3300,9.045819439807735,10.703626417674236,HomeImp,Self,7.0,0.0,0.0,5.342334251964811,0.0,12.0,34.818261819
0,3300,11.176179190804158,11.272139700982676,HomeImp,ProfExe,8.0,0.0,0.0,5.548037932699716,0.0,12.0,34.818261819
1,3300,10.835572890308924,11.052491896264268,HomeImp,Self,26.0,1.0,2.0,4.987935139663832,3.0,45.0,34.818261819
1,3300,9.045819439807735,11.016183532134377,HomeImp,Other,16.0,1.0,0.0,4.732976890446413,2.0,9.0,34.818261819
1,3300,11.272139700982676,11.635151947212842,DebtCon,ProfExe,6.0,1.0,0.0,5.113993807063369,2.0,26.0,34.818261819
0,3300,11.55166529328616,11.630761832537774,HomeImp,Office,1.0,0.0,0.0,4.575765367491441,0.0,13.0,30.051136286
0,3300,11.555735881268937,11.70108826178917,HomeImp,Office,2.0,0.0,0.0,4.630255867950721,0.0,13.0,29.915859028
1,3300,9.045819439807735,11.127218865537973,HomeImp,Other,16.0,1.0,0.0,4.813846897461159,2.0,8.0,36.211347998
1,3300,11.034292711693084,11.169251357018272,DebtCon,Mgr,2.0,0.0,0.0,5.6482756112204795,3.0,37.0,47.590528653
0,3300,11.557621545519082,11.709560756403642,HomeImp,Office,2.0,0.0,0.0,4.464578175994609,0.0,14.0,32.059783267
1,3300,9.045819439807735,10.181157167204903,HomeImp,Other,3.0,0.0,0.0,3.9473901492654373,4.0,9.0,34.818261819
1,3300,11.082450193857897,10.181157167204903,HomeImp,Other,2.0,0.0,1.0,4.366489895528984,0.0,3.0,34.818261819
1,3300,11.082450193857897,10.404293143019792,HomeImp,Other,1.0,0.0,1.0,3.190476350346503,1.0,2.0,34.818261819
1,3300,11.693804314896258,12.173037959397275,HomeImp,Other,8.0,0.0,0.0,4.875451935517509,0.0,27.0,34.818261819
1,3300,9.90353755128617,10.300618023854234,DebtCon,Other,2.0,0.0,0.0,5.23679650991751,0.0,12.0,34.818261819
1,3300,11.082450193857897,10.181157167204903,HomeImp,Other,3.0,0.0,0.0,2.33214389523559,4.0,2.0,34.818261819
1,3300,11.082450193857897,10.181157167204903,HomeImp,Other,1.0,0.0,0.0,4.65586330030361,0.0,19.0,34.818261819
1,3300,10.757924157061597,11.322986972837104,HomeImp,ProfExe,10.0,0.0,1.0,5.572787545040253,4.0,26.0,34.818261819
1,3300,10.449960203748262,10.734242182303689,HomeImp,Mgr,8.5,0.0,2.0,4.148937960831534,0.0,10.0,34.818261819
0,3300,10.968215530759236,11.177466714598282,HomeImp,Mgr,10.0,0.0,2.0,5.360979127657093,0.0,25.0,34.818261819
0,3300,10.757924157061597,10.94024216782542,HomeImp,Office,21.0,0.0,0.0,5.312548948811192,0.0,20.0,34.818261819
1,3300,10.586331840100176,10.494075844768336,HomeImp,Other,1.5,0.0,0.0,5.038034268305992,1.0,14.0,34.818261819
0,3300,11.082450193857897,11.161962746590705,DebtCon,Other,7.0,0.0,0.0,5.161733701447042,1.0,20.0,34.818261819
0,3300,11.12503992676089,11.219453329072806,HomeImp,Mgr,10.0,0.0,1.0,5.334777552083256,0.0,25.0,40.115677278
1,3300,10.791461111028502,11.0186455364637,HomeImp,ProfExe,28.0,0.0,2.0,4.81245532134075,1.0,25.0,34.818261819
1,3300,10.211009016314167,10.617294835792377,HomeImp,Other,7.0,0.0,0.0,5.700883490091405,0.0,7.0,35.553538789
1,3300,10.896757843893464,11.079847609826162,HomeImp,Other,1.0,0.0,0.0,4.811099756594743,3.0,21.0,34.818261819
0,3300,11.223441770571819,11.376727663492234,HomeImp,ProfExe,7.0,0.0,0.0,5.52796479858252,0.0,12.0,42.909997351
1,3300,10.050181931686932,11.39904542769666,HomeImp,Mgr,20.0,0.0,2.0,4.777489788249732,0.0,9.0,14.370985949
1,3300,11.748329547854937,11.809527634796568,HomeImp,Sales,9.0,1.0,0.0,4.941642422609304,0.0,36.0,34.818261819
1,3300,11.779274089016859,12.009558853715383,DebtCon,Other,9.0,0.0,2.0,5.264187248942808,0.0,33.0,35.73055919
1,3400,10.518700218288165,10.859018228147887,HomeImp,Office,2.0,0.0,1.0,5.216564406780936,0.0,6.0,34.818261819
1,3500,10.05195066017375,10.562741802072889,HomeImp,Other,11.0,0.0,0.0,5.095997163267796,0.0,14.0,34.818261819
1,3500,9.873079890114703,10.181157167204903,HomeImp,Other,5.0,0.0,0.0,4.574023456987816,0.0,9.0,34.818261819
1,3600,11.028173613375584,11.031674824544641,HomeImp,ProfExe,10.0,0.0,0.0,5.161733701447042,1.0,20.0,34.818261819
1,3600,10.643064971973882,10.86839700531273,HomeImp,Mgr,3.0,0.0,0.0,4.290915957928747,2.0,4.0,34.818261819
0,3600,11.3350062038375,11.624475784206961,HomeImp,ProfExe,6.0,0.0,0.0,5.2664826430108125,1.0,28.0,34.818261819
0,3600,11.023991787620336,11.244849922157366,HomeImp,Mgr,9.0,0.0,2.0,5.3157189526209425,0.0,25.0,41.516389699
0,3600,11.519841494011958,11.65045883897405,HomeImp,Office,6.0,0.0,0.0,4.49390842702835,0.0,14.0,29.393543382
1,3600,10.789484011776683,11.0186455364637,DebtCon,Office,13.0,1.0,2.0,4.589040804058207,0.0,17.0,34.818261819
0,3600,10.865477963661274,11.066482100133506,HomeImp,Office,20.0,0.0,0.0,5.324338359085108,0.0,20.0,20.470915508
1,3700,9.790206866077162,10.181157167204903,HomeImp,Other,5.0,0.0,0.0,4.873037153010341,1.0,9.0,26.634347518
1,3800,9.859326656750358,11.4895851875623,HomeImp,Mgr,1.6,1.0,2.0,5.535889654501225,1.0,25.0,34.818261819
0,3800,10.843123648405275,11.058165065137187,HomeImp,Office,20.0,0.0,0.0,5.321797212717339,0.0,20.0,20.067042051
0,3800,11.082450193857897,11.200814078595274,DebtCon,Other,7.0,0.0,0.0,5.161733701447042,1.0,20.0,22.253949156
0,3800,9.353921100453707,10.737396175804315,HomeImp,Self,7.0,0.0,0.0,5.326165928861668,0.0,11.0,42.173165882
1,3900,10.30551341989678,10.735548489776468,HomeImp,Other,11.0,0.0,0.0,4.991270617777546,0.0,14.0,24.478881191
1,3900,9.581972891547895,10.181157167204903,HomeImp,Other,3.5,0.0,1.0,5.01926462079431,4.0,8.0,34.818261819
0,3900,10.874758772735746,11.050905878263567,DebtCon,ProfExe,8.0,0.0,2.0,5.151362953610678,1.0,31.0,34.818261819
0,3900,11.534138861369426,11.684716772791003,HomeImp,Office,2.0,0.0,0.0,4.457567287663518,0.0,13.0,29.343921089
1,3900,9.961803629358965,10.571342565808699,DebtCon,Mgr,4.0,0.0,1.0,4.472400408027191,2.0,14.0,34.818261819
0,4000,11.563285824309178,11.633149962276597,HomeImp,Office,1.0,0.0,0.0,4.561478182836508,0.0,13.0,29.390928055
0,4000,10.906762994377685,11.031302593012333,HomeImp,Office,21.0,0.0,0.0,5.330720082341865,0.0,19.0,21.806563464
1,4000,11.082450193857897,11.297377990277647,HomeImp,Other,1.5,0.0,2.0,4.848377768311906,3.0,12.0,34.818261819
1,4000,10.187650941676283,10.372271688502106,HomeImp,Office,11.0,0.0,0.0,4.777400192863769,0.0,8.0,41.286491948
1,4000,9.741027444837728,10.859248966318772,HomeImp,ProfExe,22.0,1.0,1.0,4.458215773027567,1.0,9.0,34.818261819
1,4000,10.294278858410499,10.524090921620362,DebtCon,Other,6.0,0.0,0.0,4.534032158151173,1.0,26.0,34.818261819
1,4000,10.638280388314705,11.247995912964422,HomeImp,Other,0.5,0.0,2.0,4.92095368852644,0.0,15.0,34.818261819
1,4000,10.968215530759236,11.148232750152198,HomeImp,Other,3.5,0.0,1.0,5.13383572790206,0.0,18.0,34.818261819
1,4000,9.045819439807735,10.181157167204903,DebtCon,Other,7.0,0.0,0.0,2.580216829592325,0.0,17.0,34.818261819
1,4000,10.714439990727769,10.974231775528432,HomeImp,Mgr,3.5,0.0,0.0,5.093750200806762,3.0,16.0,34.818261819
1,4000,9.045819439807735,10.181157167204903,HomeImp,Other,18.0,0.0,1.0,4.463606621666305,2.0,23.0,34.818261819
0,4000,11.097425172408931,11.277848492778984,HomeImp,Other,1.8,1.0,0.0,5.634789603169249,1.0,6.0,34.818261819
0,4000,11.082450193857897,10.731187478961756,HomeImp,Other,0.0,0.0,0.0,5.161733701447042,0.0,0.0,34.818261819
0,4000,11.034905792929415,11.264476926102367,HomeImp,Other,4.0,0.0,0.0,4.7056186573150445,0.0,15.0,34.818261819
0,4000,11.07039691512464,11.066497727453186,HomeImp,Sales,5.0,1.0,0.0,5.083265985131163,1.0,23.0,34.818261819
1,4000,11.211833885608513,11.440365524765756,HomeImp,ProfExe,2.6,1.0,2.0,5.2344897037841065,1.0,9.0,34.818261819
1,4000,10.915106645867503,10.985309671896763,DebtCon,Other,12.0,1.0,0.0,4.991112627607392,0.0,22.0,34.818261819
0,4000,11.121747803470134,11.298481462607533,HomeImp,Mgr,11.0,0.0,1.0,5.3629307468210925,0.0,25.0,39.128717628
0,4000,11.120386453748198,11.182558552867995,HomeImp,Mgr,10.0,0.0,2.0,5.432817613974884,0.0,25.0,39.166328703
1,4100,11.082450193857897,10.181157167204903,HomeImp,Other,0.0,0.0,0.0,4.622761077139283,0.0,19.0,33.840919904
1,4100,10.97679912709094,11.082157933374816,HomeImp,Other,8.0,1.0,2.0,4.173361102535192,2.0,15.0,34.818261819
0,4100,10.968077592589802,11.063477120879142,DebtCon,ProfExe,7.0,0.0,2.0,5.115025560914869,1.0,31.0,22.27817437
0,4200,10.942792060305427,10.98899771532591,HomeImp,Office,19.0,0.0,0.0,5.356598534596859,1.0,20.0,19.027704425
1,4200,10.457401400981889,10.824288099888111,HomeImp,Other,2.0,1.0,0.0,4.548599834499697,1.0,5.0,34.818261819
0,4200,11.12285622984002,11.251573687764477,DebtCon,Sales,4.0,0.0,0.0,4.866251576617019,0.0,31.0,34.818261819
0,4200,10.691967639914864,10.916650879371755,DebtCon,Other,6.0,0.0,1.0,4.336418901191388,1.0,16.0,34.818261819
0,4200,11.101537853410294,11.32604151627633,HomeImp,Other,3.0,0.0,0.0,4.712037529120967,0.0,15.0,43.450587911
0,4200,10.82410889377073,10.977499724336004,HomeImp,Office,19.0,0.0,0.0,5.351248005395256,0.0,19.0,20.20803267
0,4300,11.173346407174245,11.273385727844461,DebtCon,Sales,3.0,0.0,0.0,4.874684741624651,0.0,31.0,34.181376516
0,4300,11.139191555023517,11.28794272338199,HomeImp,Other,6.0,0.0,0.0,4.664577208572524,0.0,14.0,41.806376152
0,4300,11.184726906881156,11.290131852420307,HomeImp,Other,2.0,1.0,0.0,5.579617745328061,0.0,5.0,36.432093937
0,4400,10.896183615612689,11.064605046555634,DebtCon,ProfExe,7.0,0.0,2.0,5.096140046346604,0.0,30.0,23.581079239
0,4400,11.082450193857897,11.006274448725538,DebtCon,Other,7.0,0.0,0.0,5.161733701447042,1.0,20.0,34.818261819
1,4400,10.879781536746092,11.067809551232273,DebtCon,Office,14.0,1.0,2.0,4.509331507302832,0.0,17.0,39.158084834
0,4500,11.099347536751514,11.27831643554674,HomeImp,Other,4.0,1.0,0.0,4.410967103772321,0.0,15.0,40.70530876
0,4500,11.082450193857897,11.253934504509804,DebtCon,Other,7.0,0.0,0.0,5.161733701447042,1.0,20.0,25.227252904
1,4500,10.571342565808699,11.097425172408931,HomeImp,Other,1.0,0.0,0.0,5.1438055104128,1.0,19.0,34.818261819
0,4500,11.17160348734305,11.280337454828018,HomeImp,Other,4.0,0.0,0.0,4.785493164203707,0.0,14.0,41.421110521
0,4500,11.082450193857897,10.800493522998416,HomeImp,Other,0.0,0.0,0.0,5.161733701447042,0.0,0.0,14.370985949
1,4500,10.950824090522445,11.39904542769666,HomeImp,Other,5.0,0.0,0.0,5.409858741280944,1.0,13.0,34.818261819
1,4500,10.439542230347895,10.736418414365376,HomeImp,Mgr,3.5,0.0,1.0,4.817050545023591,2.0,22.0,34.818261819
1,4500,11.105227866709349,11.373674891823535,DebtCon,ProfExe,10.0,0.0,2.0,4.842611042003125,0.0,34.0,34.818261819
0,4500,10.725489582719506,10.819798284210286,HomeImp,Other,6.0,0.0,0.0,4.467821994840692,0.0,18.0,34.818261819
1,4500,11.678448377988165,11.897309929467154,HomeImp,ProfExe,4.5,1.0,0.0,5.322359361044545,1.0,20.0,34.818261819
1,4500,11.407576060361786,11.569315250157509,HomeImp,Other,6.0,1.0,2.0,4.395682961121367,3.0,10.0,34.818261819
0,4700,11.125997477860475,11.484587716938472,DebtCon,Mgr,2.0,0.0,0.0,4.968593051973851,0.0,24.0,35.226997192
0,4700,11.18241939532752,11.39151460671592,HomeImp,Other,2.0,1.0,0.0,5.652347198575692,0.0,5.0,36.475473283
0,4700,10.895238199420143,10.993933251871177,DebtCon,Other,6.0,0.0,0.0,4.009811519441807,1.0,15.0,34.416507811
1,4700,10.801634680173994,10.972310512393486,HomeImp,ProfExe,0.1,0.0,0.0,4.139955073474153,2.0,17.0,34.818261819
0,4700,11.385398864583088,11.657086413168118,HomeImp,ProfExe,6.0,0.0,0.0,5.210842236004985,0.0,27.0,29.20902258
1,4700,10.199918739620157,10.714439990727769,HomeImp,ProfExe,9.0,1.0,2.0,4.515974607187265,1.0,16.0,34.818261819
0,4800,11.117182939010187,11.484443682534579,DebtCon,Mgr,3.0,0.0,0.0,4.929567851855994,0.0,23.0,34.275293777
0,4800,10.934320518782949,11.05252359098076,DebtCon,ProfExe,9.0,0.0,2.0,5.0823127180211864,1.0,30.0,21.583760121
0,4800,11.295801260980769,11.388982244275054,HomeImp,ProfExe,7.0,0.0,0.0,5.620518231401992,0.0,11.0,43.717635112
0,4900,10.980007594729422,11.056414400305043,DebtCon,ProfExe,9.0,0.0,2.0,5.193859636090326,2.0,31.0,22.544392837
0,4900,11.095499105462787,11.41209909894687,DebtCon,Mgr,2.0,0.0,0.0,4.96185812249242,0.0,23.0,37.76961861
1,4900,10.150269502415737,10.181157167204903,HomeImp,Other,5.0,0.0,0.0,4.632267382710832,0.0,8.0,33.243156978
0,4900,11.12424372489641,11.34605590873519,HomeImp,Other,4.0,0.0,0.0,4.732449490175022,0.0,15.0,41.673996362
1,4900,10.691967639914864,10.997857521946106,HomeImp,Other,10.0,0.0,0.0,4.412798293340635,3.0,13.0,34.818261819
0,4900,11.082450193857897,10.255499139910203,HomeImp,Other,7.0,0.0,0.0,5.161733701447042,1.0,20.0,34.818261819
0,4900,12.04934280920306,12.410241306879119,DebtCon,Sales,7.0,0.0,0.0,4.889847749394498,0.0,22.0,34.818261819
1,4900,11.090980303698112,11.093995105908494,HomeImp,Other,6.0,1.0,2.0,4.137444058545098,1.0,14.0,40.590910018
0,4900,10.958879138749674,11.13451602888549,DebtCon,ProfExe,8.0,0.0,2.0,5.218384224534464,0.0,30.0,22.795423552
0,4900,11.082450193857897,11.152056022121888,DebtCon,Other,7.0,0.0,0.0,5.161733701447042,1.0,20.0,33.705587738
0,5000,11.082450193857897,10.458722329269523,HomeImp,Other,7.0,0.0,0.0,5.161733701447042,1.0,20.0,33.354652626
0,5000,10.768063848723605,11.029893332154973,DebtCon,Other,5.0,0.0,0.0,4.190154147711736,1.0,16.0,36.699414922
0,5000,11.11005698270933,11.375604042103179,HomeImp,Other,4.0,0.0,0.0,4.817028073735514,0.0,15.0,40.616779346
0,5000,9.430118265814091,10.886483207204273,HomeImp,Self,7.0,0.0,0.0,5.338227655975477,0.0,12.0,44.107951691
0,5000,11.408231393855562,11.641450597158514,HomeImp,ProfExe,7.0,0.0,0.0,5.271133443376462,0.0,28.0,25.897316482
1,5000,10.013283218359012,10.460270761075149,HomeImp,Other,10.0,0.0,0.0,4.200204952921578,1.0,5.0,34.818261819
1,5000,10.596659732783579,11.163382173096926,HomeImp,Mgr,0.4,0.0,0.0,4.139424147000308,2.0,8.0,34.818261819
1,5000,11.52171670849956,11.539577132967588,HomeImp,Mgr,5.0,0.0,1.0,4.092119867205557,0.0,16.0,34.818261819
1,5000,10.34177474101152,10.765343217715396,HomeImp,ProfExe,12.0,0.0,0.0,5.161733701447042,1.0,20.0,34.818261819
1,5000,11.052888008036343,11.748005492256807,HomeImp,Office,3.0,0.0,0.0,4.618086411254637,0.0,14.0,34.818261819
1,5000,11.51293546492023,11.772936963854121,HomeImp,Mgr,13.0,0.0,0.0,5.161733701447042,1.0,20.0,34.818261819
1,5000,11.082450193857897,11.790564777297387,HomeImp,Other,17.5,0.0,2.0,4.811371016571989,0.0,14.0,34.818261819
1,5000,11.082450193857897,10.181157167204903,HomeImp,Other,1.0,0.0,0.0,4.02057841197651,2.0,8.0,34.818261819
1,5000,10.440010162389305,10.836261683668637,HomeImp,Other,6.0,0.0,0.0,4.060443010546419,1.0,9.0,34.818261819
1,5000,11.082450193857897,11.174343003389657,HomeImp,Other,10.0,0.0,0.0,4.296377965135648,1.0,12.0,34.818261819
1,5000,11.719947764402807,11.967187086434018,HomeImp,Mgr,9.0,0.0,0.0,5.161733701447042,1.0,20.0,34.818261819
1,5000,9.717218213494077,10.181157167204903,HomeImp,Other,6.0,0.0,0.0,4.49647076906475,1.0,3.0,34.818261819
1,5000,11.082450193857897,10.859018228147887,HomeImp,Other,7.0,0.0,1.0,5.6571566333045045,0.0,6.0,34.818261819
1,5000,10.030164255362632,10.440740868137397,HomeImp,Other,4.0,0.0,0.0,4.325897103113279,3.0,9.0,34.818261819
1,5000,9.045819439807735,10.560385600420952,HomeImp,Self,7.0,0.0,1.0,5.817210361381867,3.0,42.0,34.818261819
1,5000,11.082450193857897,11.218567827096358,HomeImp,Other,19.0,0.0,0.0,5.161733701447042,1.0,20.0,34.818261819
1,5000,11.082450193857897,11.452325842841299,HomeImp,Other,19.0,0.0,0.0,5.161733701447042,1.0,20.0,34.818261819
0,5000,11.199952934587492,11.37940550085183,DebtCon,Other,1.0,0.0,0.0,4.843924584842703,2.0,10.0,34.818261819
0,5000,11.191590085889484,11.365016929029293,DebtCon,Mgr,19.0,0.0,1.0,5.708327685086272,1.0,24.0,34.818261819
0,5000,10.167312288457342,10.463131911491967,HomeImp,ProfExe,12.0,0.0,0.0,5.212941015792409,0.0,13.0,34.818261819
0,5000,10.571342565808699,10.826575133410556,HomeImp,Office,10.0,0.0,0.0,5.197575796728072,1.0,19.0,34.818261819
0,5000,11.082450193857897,10.186822690744211,DebtCon,Other,1.7,0.0,0.0,5.627501202436822,1.0,14.0,34.818261819
0,5000,11.162956556656031,11.263296757919722,DebtCon,Other,5.0,0.0,0.0,5.161733701447042,1.0,20.0,34.818261819
0,5000,11.082450193857897,10.501664495504846,HomeImp,Other,3.0,0.0,0.0,5.5902404332570725,1.0,26.0,34.818261819
0,5000,11.214869772090887,11.403568083586686,DebtCon,ProfExe,0.3,0.0,0.0,5.161733701447042,1.0,20.0,34.818261819
0,5000,11.082450193857897,11.088292827848269,HomeImp,Office,1.5,0.0,0.0,3.965879678225174,0.0,4.0,34.818261819
1,5000,11.082450193857897,10.53212287826962,HomeImp,Other,7.0,0.0,2.0,4.683365033542322,4.0,5.0,34.818261819
0,5000,11.271694314857363,11.49782197939291,DebtCon,ProfExe,24.0,0.0,0.0,3.965879678225174,3.0,14.0,34.818261819
0,5000,11.000448478455008,11.299744620670225,DebtCon,ProfExe,15.0,0.0,0.0,5.394233423362721,1.0,18.0,34.818261819
1,5000,9.227394126542011,10.196530231230005,HomeImp,Office,13.0,1.0,2.0,5.435031189863859,0.0,24.0,34.818261819
1,5000,11.275860458314973,11.321777065973317,HomeImp,Mgr,16.0,0.0,0.0,4.90453376321371,1.0,34.0,34.818261819
1,5000,11.3523575721385,11.589340060535871,HomeImp,Mgr,6.0,1.0,2.0,4.818398072541857,4.0,28.0,34.818261819
1,5000,11.127277689932466,11.233436404613535,DebtCon,ProfExe,0.1,0.0,0.0,4.889346119135673,0.0,30.0,34.818261819
1,5000,11.178459215011753,11.35159406537374,DebtCon,ProfExe,1.4,0.0,1.0,4.420445744573817,0.0,13.0,34.818261819
1,5000,10.239995502805316,10.513551992534897,DebtCon,Other,2.0,1.0,0.0,5.408068230507156,1.0,6.0,34.818261819
1,5000,10.596659732783579,10.388410581979008,HomeImp,Other,8.0,1.0,2.0,5.10209970458225,1.0,16.0,34.818261819
1,5000,11.31140885626878,11.39904542769666,DebtCon,ProfExe,14.0,1.0,2.0,4.977193406896601,2.0,17.0,34.818261819
0,5000,10.70716934002763,10.991645383300378,HomeImp,Office,10.0,0.0,0.0,5.19124710510753,1.0,19.0,26.448197463
1,5000,11.03488966402723,11.225540681656986,HomeImp,Other,5.0,0.0,0.0,4.585987366571318,0.0,23.0,34.818261819
0,5000,11.291705063217867,11.485307577933556,DebtCon,Other,1.0,0.0,0.0,4.801354074807117,2.0,10.0,37.512708409
0,5000,11.138086550403825,11.445031988926578,DebtCon,Mgr,3.0,0.0,0.0,5.00876958601147,0.0,23.0,36.669278612
0,5000,10.843690104456597,10.920907862260288,DebtCon,Other,5.0,0.0,1.0,4.25002928761384,1.0,15.0,35.025072968
1,5000,10.75143520176483,11.35279192346511,HomeImp,Other,2.0,1.0,2.0,5.006229907882934,0.0,14.0,46.489874001
0,5000,11.082450193857897,10.742508395585617,HomeImp,Other,2.0,0.0,0.0,5.555484326859689,0.0,26.0,40.952588884
0,5000,11.10399435721889,11.324424857099558,HomeImp,Other,2.0,0.0,0.0,4.837318080731614,0.0,14.0,42.183538672
0,5100,12.09918874789279,12.43703753031683,DebtCon,Sales,7.0,0.0,0.0,4.85591967036268,0.0,22.0,40.308259362
0,5100,11.357253628771032,11.655656907057216,HomeImp,ProfExe,7.0,0.0,0.0,5.187152567022585,1.0,28.0,26.257970132
0,5100,11.196734172605947,11.298394716754242,HomeImp,Other,1.0,1.0,0.0,5.616340842065358,0.0,6.0,39.852146515
1,5100,10.333840376152072,10.752270024627522,HomeImp,Other,10.0,0.0,0.0,4.248495242049359,0.0,17.0,34.818261819
0,5100,11.082450193857897,10.193017915845527,DebtCon,Other,1.0,0.0,0.0,5.559870908699753,0.0,14.0,26.722343337
0,5100,11.37663598660735,11.706706114853077,HomeImp,ProfExe,6.0,0.0,0.0,5.207643144944144,0.0,28.0,25.444759149
0,5100,11.082450193857897,10.25033435815588,DebtCon,Other,2.0,0.0,0.0,5.631013055302366,1.0,14.0,23.644691283
1,5100,9.200391041122515,10.323906952426103,HomeImp,Other,11.0,0.0,0.0,3.100092288878234,0.0,2.0,34.818261819
0,5100,11.440365524765756,11.668868822704118,HomeImp,Other,10.0,0.0,0.0,6.036995437348009,2.0,50.0,34.818261819
1,5100,9.648659816955295,10.434145214930487,DebtCon,Other,0.0,1.0,2.0,4.46858652086417,2.0,13.0,34.818261819
1,5100,11.770045231839369,11.862708715651113,HomeImp,Sales,7.0,1.0,0.0,5.068022065390286,0.0,36.0,25.650741224
0,5100,11.109982174405573,11.377815684489567,HomeImp,Other,0.0,1.0,0.0,5.673440469890615,0.0,6.0,38.766985071
0,5100,11.210238039877497,11.472436748240094,DebtCon,Other,0.0,0.0,0.0,4.842511668848111,1.0,10.0,34.446079222
0,5100,11.212792872127883,11.483136136159477,DebtCon,Other,0.0,0.0,0.0,4.804643577149244,2.0,9.0,36.401729548
0,5100,11.046164572366338,11.287090795844527,HomeImp,Other,2.0,0.0,0.0,4.692013631302987,0.0,15.0,43.290139816
0,5200,11.082450193857897,10.503038084358488,DebtCon,Other,2.0,0.0,0.0,5.590290710447223,1.0,14.0,23.797401058
0,5200,11.112462823634855,11.251573687764477,HomeImp,Other,9.0,0.0,1.0,4.793308128103486,0.0,25.0,34.818261819
0,5200,10.669885194835667,10.88784806331167,HomeImp,Office,11.0,0.0,0.0,5.2219582555815895,1.0,19.0,24.414763177
0,5200,9.852246888342531,10.181157167204903,DebtCon,Other,0.0,1.0,0.0,2.9014215940827497,4.0,7.0,34.818261819
