PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,BAD
-0.34940774908804617,-1.823774996672336,-2.1223688377760896,1.1719931365123144,-0.293640633554775,0.966567833295407,0.2588804505769351,1.4410099368926497,-1.0819728856418636,0.20470220623772142,0
-2.3262790537116755,-0.030321284034145444,-0.29716960616773913,-0.8120547270312789,-0.35773107583351704,0.6742844659507241,0.6006523734745461,1.542258643311705,-0.14976956398694685,-0.37389626938037596,1
-1.124985015818145,-1.4596931150213948,-1.4548577302817454,-1.912332400978671,-1.2147339908708419,0.5572649278923869,-0.029165461064943526,0.5231530008517902,-0.29080839226269395,1.588146260222885,1
-1.742774018656481,-0.6083959136305878,-0.8562362007106421,-0.4553618798859145,-0.19365373503669298,0.500088545393648,0.20593225041239757,0.957912342206815,1.015018799711085,1.2037081947255739,1
-2.384437198351946,-1.2787109846857836,0.011544723050336948,-1.0126817938392056,1.2552258427241723,1.2987127512111412,0.06519758946815526,0.3600735441495438,-0.22103769914469507,0.9136847315785374,1
-3.537184312884042,0.08636105701940347,0.2145170964123465,-0.3926113386093464,-0.9956357569334607,0.5099778567235068,-0.16221599978135184,0.8818236561374754,0.6033733331606062,2.094284316096394,1
-1.4882396532247024,-0.6227166549910387,-0.7457490146784531,-0.12401318266886956,-0.11820668332207085,0.449932760484581,0.4881006918974329,1.4117092767865296,0.5096952940326971,1.2365765919326663,1
-0.4765109892929937,-1.9669035715885261,-1.968895428466161,1.0852893705630209,-0.18777008589550076,1.0023990551684612,0.1786720252510878,1.2319338804746536,-1.0185244329488432,0.26508003704410416,0
-2.740507356432719,-0.562270209755826,0.8832318168503315,-0.5420078881197351,0.287964197094356,0.382931844793044,0.39560144395655705,1.0583590583751992,0.5955867267299347,0.8444333234320062,1
-2.465386059849975,-0.10269381897348759,0.520754602949029,-1.6171079965811348,1.485838746361817,1.3883717473524988,0.6232367873539707,0.7088989841377338,-0.7794349705187968,-0.3655322331082463,1
-1.3437952863021174,-1.516677390318417,-0.07084405782683643,0.2948837790836624,-1.2541967165035657,4.209955115499039,1.7478174543387845,-0.3852617226177348,2.9103279463665888,-0.9113878308730017,0
-0.0730433859020629,-2.4069953161981656,-0.2025541884728857,-1.5237333289944746,-0.16482271337525894,0.0723287906908206,0.33375131808289626,1.1451017536715544,0.39002794911175953,0.5560372620822683,0
0.33121357056854267,2.309413550987164,-0.6961374981395921,-2.252706608269768,2.639039725424424,5.948168706883305,0.6793327357464508,-1.1970118543684243,2.6786732236646995,0.3095048017062343,1
-3.0442088709726383,1.3896460810772877,-0.46004945227328986,-1.8971856885194534,0.25993685242176084,1.604004771617359,0.16438169999911337,-0.3568538478246021,-0.9411637399136298,2.4576665892399276,1
0.7534311420383383,-0.06995451598625274,-1.4592042922130917,-1.7711520004872567,-0.24566084735076935,-0.847540051211678,-0.3635519025496302,0.012524868926402238,0.7309853180163498,0.5369914272303642,1
-0.422179205301527,-1.8943081250530196,-2.1591848821664703,1.1085294820616522,-0.32492283284252266,0.9756784439401093,0.24190052772112022,1.3326547862896048,-1.0425849011542316,0.05529729463180276,0
-0.3299289480655818,-1.923161608587979,-2.049042472156907,1.1057470268696,-0.2705606229319808,0.9917922057645138,0.23220166302786524,1.3088537932807396,-1.0619689345782426,0.10864985455463537,0
-2.810415134692894,1.6337010434729458,-0.41559880072177324,-1.6373933880790243,0.3193896050527648,1.5375013412682528,0.2742022877605965,0.013693379553416787,-1.0191040568510734,2.663185354026855,1
0.6141329929177767,1.2336838887151669,-0.8054552411682431,0.5141243926167963,1.1182305738238487,-1.2378015838663357,0.5554447174126104,1.787587005803718,2.1723607183745544,-0.28295979305575075,1
-0.2677824552208384,-1.757342473300353,-2.1300842127422985,1.2041872821590547,-0.29575424193224253,0.9599878098002869,0.2567437672143644,1.4655659398432508,-1.0981206336790728,0.2210358504978505,0
-3.2095571979712574,1.041438244723733,-0.9369743552450758,-0.4849530801703501,-1.4555435094713212,0.2894351758309418,-0.09462264732189829,1.366664054781353,1.5670565348442533,1.187828469005811,1
-3.56784679314337,-0.5568990637141341,-0.5056317899890159,-0.7262996815752095,-0.870899324799073,0.7896819610614911,0.5578613472078293,1.1557141256099197,-0.6616681093296481,-0.36110115249047664,1
-3.240948891742824,-0.03485369873695707,-0.8858117481719359,-0.6802711486364704,-1.4230371013205811,0.8102527194522886,0.40511117801597607,1.3268045211507036,-0.6837857688955972,0.015061551681237725,1
0.5597446855422145,-0.17882416334155865,0.6009648080660998,-0.388126206008784,-0.6283674963678186,0.47981054185069305,1.0798113156787854,2.2179710019431376,-1.0368498128339596,-0.12251734746661476,1
-2.5036882694543756,-0.297984861626066,0.01615524610654752,-0.1346848023181258,-0.5083490995199417,-0.8079687660580399,0.4693871639824053,0.40125934438777294,0.1301865258927501,-1.3103275022290561,1
-3.5241277742394903,1.3541376173729838,-1.228604082366096,-0.4142331646388453,-1.9995213682569224,0.32801976275163824,-0.3291749416431572,1.3236206548587761,1.635353340956427,1.7037696731674454,1
-2.904856391505505,-0.5731610462341646,-0.3407254646873479,-0.5461419466115714,-0.6478220639274838,0.32762297783823446,0.8134439762405848,1.4253026137161198,0.07573596151895484,-0.5424672503270153,1
0.2991500604142896,-0.2685977729988892,-0.7123322862420206,-2.065663035556099,0.8328622965574034,0.111822636752198,-0.5325291724430996,1.1741891714132389,2.634581641830141,1.2786296707278013,1
-1.9879509493591851,-0.8607456142439375,-1.1341794959828597,-0.9674076903712979,0.13901090161337942,1.280976662465753,0.2934084366125448,0.8248332750793499,-0.7006365358921074,0.13647926576219996,1
-0.5933682284136693,-0.8578406368649772,-0.30320098689931096,-1.10298293833714,1.5199779290214412,1.1077276188697025,0.5902059809829275,1.1370196241185702,-0.049811403905656054,-0.4838098557214263,0
-1.1763855822483067,-2.2985443853833063,-0.4228834140637513,1.134571743393363,1.8757745022737033,0.8694307754806382,-0.055021054772134176,0.7499134353777709,0.13901203457567873,1.1400109072563065,0
-2.297880386217083,-0.3339834343428912,-0.10508963936633108,-0.4625559801962842,-0.7250435071541168,0.33742137386659354,0.7597455361829205,1.5905801237260653,0.1889698530748669,-0.264288108818667,1
-1.6817606343348155,-0.2629288471107251,0.39927058876022814,-0.47538732244495363,-0.2989376960357437,0.35535475080673795,0.7002730792491626,1.5958564444803238,0.26033621568739707,0.08855067555886441,0
-0.3012789746555433,-0.7166777360356759,-0.2048895208871389,-0.4062824360057389,1.0781805511760296,0.6932847481238366,0.8393662063666277,1.7205025399598757,0.07398051661507876,0.1366480890509261,0
-0.330592490393844,-0.8263867778469244,-0.16654428210548994,-2.9659368534916752,2.489368569909986,1.3395295586017981,-0.7955201027862764,0.45713048773007053,0.06044505772517283,1.1318561023785905,1
-2.2927369003308744,-1.1249329697414354,1.463045195132044,-0.23467020792952326,0.49937218634798364,0.37512728489368685,0.8766962870603979,1.3905985933092753,0.13825304422206547,0.16828723233025158,1
-1.6530474514969073,0.6102574791817814,-0.4606133903113332,-0.5105979701093248,-0.8467754185182007,0.24793795755661785,0.5118797763463196,1.8429512113893536,0.8712076621818841,0.1514137207107256,1
0.29840818713035255,-1.846481408020614,-0.29963269765979006,-1.0363368776047566,-0.14330340686602785,-0.06656584275485374,0.5243126872856776,1.8495981365191312,0.25527862614398356,0.9020640542360676,0
-3.0392572660805386,-2.847528947573331,0.012392156955257872,-2.4444487528808128,0.6123242228403586,1.7895664541754053,-0.47816629839188074,-1.746618109604412,-0.20321559120497246,-0.4437379425477523,1
1.2097520746438246,-0.1466162462088802,-1.6553483374460138,-0.7822418922978356,1.1754185695578403,-0.8195874600035844,7.084986443229444,-1.0779095588334004,-0.7467506278975714,2.0306740714251412,1
1.048688906775382,1.493141020555108,0.19923827766523783,-1.4165030768309723,1.9203519569509873,0.40675358303002374,0.33587124034872884,1.2006281143002249,-1.4432246400500948,-2.298353805201728,1
-1.7583073570542078,-1.9525333224459005,-1.9292926936863282,0.9048024615499334,0.8249603405350998,1.1941845485244331,0.07872412192371334,0.9801525973583927,-0.5869287487810915,-0.19961164697199166,1
-2.5397828796350024,-0.8878781250790405,0.7018132858770768,-0.45280305014251865,-0.13327595555705546,0.43337830777972475,0.6952957096505218,1.1995901252061205,-0.04075728767789426,0.1418827184524364,1
-3.0713558286179117,-0.7604193476956697,-0.04992218651417067,-0.41035288256833735,-0.9386060861249205,0.45198109439244005,0.685098966288017,1.2525802015352945,-0.31039775332336067,-0.0007862540413309951,1
-0.24167868931358866,-1.525129611046514,-0.660781783690452,-1.9035575160614873,0.26942573698701117,0.32251409551012333,-0.08843438280435176,1.0291297781668491,0.7052541513925581,0.7459077192871825,1
-1.9756702952040617,-0.7307354514838741,-1.3525086977107175,-0.23615040788135255,-1.3777358225112166,0.6183199729143424,0.302462269180511,1.048511846811522,0.3142432986166434,0.9436810540013351,1
0.8426094733656913,-1.536678593020254,-0.6931855085936279,-1.6163921585921468,-0.18022427114457368,-0.035344383487221534,0.2560180280293778,1.4698834635274447,0.7952530262201876,0.5290018626499271,0
-0.296309895832418,-0.3442394694600573,-0.4260328340817854,-0.6660072074164475,1.5136492166447546,0.9809461038258812,0.7566562342086351,1.7709687057032437,-0.17356192385509223,-0.16706816099739538,0
-0.4396967269576148,-1.9666601638280539,-1.8286988942062372,1.0963197134522598,-0.10429596221561283,1.0197424783216658,0.11193045952420119,1.1267466072391128,-1.0160881619858926,0.3984393078496898,0
-1.2250260304305023,0.2438813595256731,-2.514702535800596,-0.2942811513464956,2.842362416799567,1.3367864050477667,-0.9067225005026218,-0.6739474322724132,-1.6675103185169549,-0.6267693024929694,1
-1.303397610378683,-2.887112944544755,-0.4017142020153639,0.5895956510030863,1.6258365249141886,1.0611280792782571,-0.24977432035297706,-0.04019443013654712,0.11827769827558171,0.584527781729184,0
-3.089556143324998,-0.7426385493249913,0.032744176727011146,-0.6532773521913607,-0.8540420204269749,0.4776352781514942,0.48187605362205044,0.9282057424923238,0.20601023816047093,-0.05210291650433337,1
-0.6825579343128186,0.5746884535765621,-1.3819720712564685,-2.316799987358392,2.5257385918070936,2.0420534258569036,0.35071935626760653,0.6345866333808063,-0.4595714332173122,-1.1924492903303292,1
-1.3291219986211784,-2.9058648058923833,-0.3987895949952158,0.5756050846860924,1.619504064223116,1.0684340444830835,-0.26367412071694796,-0.0816250842655024,0.1237362396091305,0.570997652473176,0
-0.616879257640971,-2.227718404225634,-0.1335570918900349,-2.3527431673943244,0.3064718192101984,0.5717449987269916,-0.44896062443152074,0.05076952329665028,0.6745957598689718,0.9077946951959772,0
-1.0621220140390928,-1.1572105888460917,0.9162829103971181,0.8870329765506662,-0.4896263304001564,4.1501716115665594,1.6418186413436058,-0.046016399821508444,2.83840123436858,0.6298374102541877,0
-2.590579419616115,-1.207379621436135,0.6795120645440657,-0.7736243724516935,-0.3754587845151408,0.5656837925110746,0.5506473390790986,0.7224296781575485,-0.13711862007649367,-0.0965882199162962,1
-2.8444333005038525,1.1127634377895466,-0.5349573131781236,-0.7981736634702138,-0.45868151343886826,0.5651666488292011,-0.09571614459221234,1.329699760997564,1.5378081331063358,0.6626190529975092,1
0.28865742054767873,0.07629698102372101,-1.4614375861741504,-2.700299961003515,1.9750452031890713,-0.031226658326826934,-0.7353118669144514,0.05350614615076547,0.37504638230082893,-1.3437368109470187,0
-0.40644466772281834,-1.9075198584300366,-2.102196404776873,1.1077514784608817,-0.37313739188059847,1.0141407391640216,0.17808615761798838,1.2160351460935306,-1.1052434701752591,0.13899311960223856,0
-1.8208747266453438,0.17254068514976983,-1.5574033263566127,-0.3590392960903235,-0.3418987945140973,-0.3463484992594885,-0.22536738183309815,-0.056686640317685284,0.7083075347670611,-0.32376143850816413,1
-0.3998736430534819,-1.90856743330591,-2.132860399313027,1.1062594137977626,-0.36125850775621715,0.9958701625447391,0.20873199635871217,1.2469907970232357,-1.0704203942743007,0.038450719511498796,0
-1.2898774596382423,-2.8474436349488066,-0.3211698276911472,0.6732536653939366,1.6555858265341976,1.0551478171882156,-0.254327423157928,0.004619215525527253,0.08421801084671243,0.7295107084281206,0
-1.6592722947559326,1.0159668855335908,-0.6076298108700364,-1.0620580101874344,-0.2555587093422431,0.968972631515867,0.24776295694673175,1.6759232105174398,0.029798828820536482,-0.2285325301082188,1
-1.9874625770575962,-1.729055960103119,-1.5461193807453188,1.696723582923684,0.6935581845072726,0.7909877963892596,0.07282805184976823,1.3442639696871421,-0.34385873578365134,1.2828442516730274,1
-1.7014025619667914,-0.1386332573799671,-1.3971446389912543,-3.2812551932594296,0.756823805776651,1.6513073245603411,-0.607139068972618,-1.0501981639042317,-1.0272473318357895,3.2588039995559983,1
-2.0366925520680454,0.48286356558028937,-0.25495812645103055,-0.20829883894361556,-0.4201897800882761,-0.8783785027697535,0.20625462039863976,0.4987138205741796,0.5467930344880915,-0.775788250434038,1
-1.8332015246261906,0.26447704459076166,-0.480767461364217,-1.4265955395445027,0.5188319906634025,1.345659887458578,0.6017631216967985,1.5273827251818486,-1.1638490507436643,-1.4437789255883453,1
-1.585632178334706,-0.31083833634156105,0.14433270223389982,-0.7651012316939828,-0.009991936571072559,0.6887668492560728,0.8418933798834595,1.6403803085857775,-0.5301215929672808,-0.7640532404723991,1
-3.0475331385641735,0.045448890432177286,-0.43149688722959256,-0.13077667143411686,-0.9882304497397089,-0.7298740627637244,0.1165488914929663,0.15374860183114392,-0.11895664961587486,-0.4946873843616718,1
-1.2359134463193095,-0.35628446060042057,-1.0015063826475898,-0.3661176602798627,-0.44121437153653864,0.44553904467378014,0.3200157048904211,1.2104642698931294,1.2786099741333152,0.7108505624020295,1
-2.7822597898974495,0.23547778674907976,0.4213571858702131,-0.887453004281303,0.6025389213628388,0.656008956076843,0.052497950774727103,0.9797668531197461,0.740783467447472,0.8487140958288707,1
-1.6614303243596023,0.49572833726994625,-0.08929847572680104,-1.3042115117240076,-0.009655532973189386,1.1328791693343263,0.9014769652680265,0.7766539218003687,-0.9468744778559096,0.42048578738775627,0
-2.791358139779277,-0.8962514184767237,-0.051782839772329545,-0.2992450738228112,-1.3237552214324468,0.5036175763234153,0.8331837563643724,1.3818212927905038,-0.6300543079479116,-0.30887126287607175,0
-1.7194011744937343,-0.5036802621678125,0.060205911350454736,-0.3749464014624746,-0.9510425356859081,0.44921076290503126,0.864040405728182,1.6574415847368738,-0.6155348970914382,-0.17972675245978745,0
-0.6690321105570262,0.34443188914170575,-2.391976080978066,-1.2603032715016638,1.147687585936396,-0.46948160552774565,6.777582426564002,-2.033378844602081,-0.4945037030612126,2.531614548933331,0
-0.06708935393691358,-0.3837809863350423,-1.7330415766690461,-2.9419921813988434,0.6133400302875947,1.3837520363409517,-0.18655180448746098,0.7053711022057033,-0.7839225715282848,0.2358837462412623,1
-1.6901051816942616,1.0753271974407188,-0.1490111626203673,-1.0869147396570207,0.4106468668827451,-0.040651868646814804,0.32458194182186517,-0.4435953378905788,-0.9523068483188175,0.1939432952885918,1
-0.23885547598198847,-0.7817181553405023,-0.07176740284046267,-0.4295517023312594,1.1201669299239259,0.7259832160470269,0.7969832804778921,1.5999350201145042,0.059495084486567255,0.1581203434414328,0
-0.25774227091029983,-0.5278300564653317,-0.22154016873575932,-0.7733718429046664,1.6605093991271815,1.0084685778076272,0.7234275552306043,1.5858797959508282,-0.09884051161332376,-0.26482296458511995,0
-2.7288003231611535,-0.3885049001763315,-0.39692665939036575,-0.39101215167331826,-0.7165074260472187,0.29793318132113544,0.8642087132163802,1.6105654409924235,-0.012943363170523515,-0.4914368307539314,1
-1.9714103461728636,1.3177513070318279,-0.7484476561367943,-1.5441261751349131,0.1277077284627427,1.3995691231725118,0.18890939104784985,1.0398704077571679,-0.8379448783906847,0.527907424914706,1
0.10234206684909655,-0.42118326058341193,-1.509934719945891,-3.181085203801762,1.7224045347847226,0.12815325188967158,-0.9079257177970308,-0.6194087654319165,0.3611604204886123,-1.813693952389034,0
-1.2752761080367527,-2.607883544349546,-0.5265801952935408,0.5215786246555112,1.546772345438544,1.0382158309336789,-0.4065920976220784,-0.10282918945245,0.5203111942007792,0.6777885468558208,0
-2.740677584429612,0.20542030339540435,-0.6492602039982238,-0.8163687735401816,-1.18418089293582,0.8429918700721554,0.5933932701753832,0.964635696471746,-0.768408721869391,0.555432362079947,1
-0.02995732519190885,-0.3284807915745569,-1.9280546615368683,0.0035599910702617883,0.7023237924908678,-2.394824134341674,6.567592344476441,-2.019354736681076,0.23343741417370467,0.5672984327110151,0
-2.006650318084941,0.7339968260317346,-0.4246389553238692,-0.4115090453497676,-0.524536979114727,-0.46135066171588357,0.03306109425679149,0.4595055809005542,-0.1327746064456522,-0.7520070588422768,0
-1.353062498328722,0.07584827885992165,-0.03160302973886152,0.1330312836360082,-0.8712419063772001,0.28668639111272587,1.0844741461472978,2.4349373374168626,-0.7138946470920935,0.17631941540919252,0
-1.392011146843564,-2.9121811791817436,-0.43530508548511104,0.597449661427471,1.5809492122166413,1.062434380953712,-0.251635220015614,-0.0822736798357354,0.13013955022059698,0.5083651094170794,0
0.06479873663894165,-0.24761367498531403,-1.98924490176109,0.06004276768353912,0.6604567813316315,-2.4161426374305606,6.613831805471545,-1.9003134568505697,0.19858127666128855,0.5385585398888844,0
-1.4442721760731825,-0.06263299508900685,0.1589699715836248,0.07207945146101542,-0.8205178690749599,0.33890698336484926,0.9842204642346536,2.2322664312482656,-0.7380633871280966,0.363073985578009,0
-1.5847862092512228,0.35709309152373336,-0.042431007229931525,-1.1079554743733295,-0.06046087361513532,1.1357483958283119,1.090593944154755,0.9886550646430449,-1.4677534075990382,0.39802569050536846,0
-0.0026819836935913647,-0.9826183328397229,-1.2796947441149094,-2.7541384967564717,1.2584055075250087,-0.15342250427749118,-0.6480823144068136,-0.5596514106104649,0.1870102903940435,-1.6672362860008283,0
-1.951901611572532,2.3521050587371732,-1.0554176464828533,-1.902124958413065,0.7491384266239718,0.6203697609096146,0.010928296961638688,-0.9383002254623117,-1.3031629252154657,0.4988272712491126,0
-1.0073455294123224,0.34012201003885273,-2.340847017036718,0.3875574349955466,2.435901757553512,0.9443839412040099,-0.7112608945196657,-0.21010728420320574,-1.5244319089910217,0.04921022730450446,1
-1.596967240235576,0.5480547050287653,-0.4516564843228317,-0.46720951310039527,-0.7856476426224753,0.7174745626006518,0.9592600066404194,1.7485699685800722,-1.2443877575664304,0.633906499548965,0
-0.09631495791724096,-1.524305100978542,-0.7124524477364703,-1.5905732824699903,-0.3434553908395662,-1.0527459969485717,-0.5271732026266465,-0.44507034197457285,1.1292608086053086,-0.12658461878579008,0
-1.8077287686908152,-0.23473869649665252,0.012273560752697378,-0.4672399093576918,-0.5422151307321676,0.32680000485120575,0.8060208613286609,1.6360469366664196,0.23751543054826685,-0.44055496278689693,1
-1.3895831672722825,-0.0750657610780355,0.09244568883615857,0.0524172781753643,-0.8517909284248885,0.32675536391049487,1.03168562819959,2.2594328827708057,-0.7163953864715861,0.16236729946372255,0
-3.304397567443969,-1.858747122656621,-0.13703734966708692,-1.2358250932778132,-1.8635427426704794,0.8463921219945364,0.4087466555824302,-0.03459064726663761,-0.6989788477748355,-1.0112312326049642,0
-1.749925548102252,-0.47550575696211755,0.5440417357103562,-0.392656135879069,-0.307185512519208,0.35858953558146844,0.7906798744535121,1.5656380652822384,0.18753187604412325,-0.16157205900779478,1
-1.379533951502073,-0.261583325929531,-1.2522256100538516,-0.7488132282820325,0.1357279031598926,0.7483186797644136,0.30806581819009704,1.1174885498612377,0.8074003363952182,0.14182006999126892,1
0.6691318984769415,-0.0830964957996333,-1.383023424143908,-2.659306110486466,1.855026136785882,0.04354824776896421,-0.6339005439832178,0.09652097625444907,-0.25923090632823387,-1.3460127912372024,1
-2.1563633130104134,-0.48731915558085653,0.037535503584054566,-0.41696786905989547,-0.760767886278808,0.42067213619142363,0.7534901027275168,1.4828013109987572,-0.3759946847433427,-0.049733975023823616,0
1.2689171605426333,-0.4124429224070256,-1.352624874185843,-2.424090430141899,-0.22151786487743538,0.7990105298815589,0.3055187510791598,0.7383729799851776,-0.7240543501076336,1.427349520592068,1
-1.2965244769767224,2.5312167764971933,-1.3084775459757036,-2.260656629545822,0.40415845665486716,2.110663187287835,0.03256069287319427,0.8055312175404055,-1.6424575491968068,0.8359941592957781,1
-0.19649759990997817,-0.40557885331447624,-0.9770231766768023,0.10038896187060616,-0.38226363451889633,-0.6829838101293894,0.4959326169986433,0.5726904276897765,0.06930517845548789,-0.8740316842646144,0
-1.4455624295284113,0.3275305118477888,0.0780057019924021,-1.0967275045399663,0.028010635083345028,1.139128279285498,1.1130148861535478,0.9864395079123328,-1.4530984638778008,0.3455835302918166,0
-1.8929942917319484,0.6191708780118373,-0.3674797752894001,0.05546435445824353,-1.1802046391880001,-0.7724866335147476,0.15507590414077724,0.65181096409061,-0.07541545844211799,-0.27676189892369435,0
-0.7277672705019909,-1.125875846401544,-1.8772786467270408,-1.538095603643828,-1.4601424879996647,0.007788822391006309,-0.12023779207388932,1.2004138717485067,0.8621657747874104,0.922232075522939,1
0.7667605991842553,-2.0752032094175417,-0.5826152527442244,-1.766590227435296,-0.33841072999584887,0.09388100658612669,0.295982474313088,1.1137486963433503,0.30348429345011235,0.17067054381223912,0
-1.1746900984384088,-0.6425716103080434,-1.6914159053916986,-2.7070820261996427,0.4171427467777269,1.0691447395233846,-0.3920802703211469,0.2641630160423029,-0.201483436492651,1.0392231167201107,1
-0.2734628674792232,-0.47654461038605517,-0.9253820732601472,0.07056777097113788,-0.4176943446808681,-0.6498861623148776,0.4441455382296692,0.46224760316276253,0.03376691145680653,-0.8017327871295236,0
-0.008575148698184947,-0.7636198846804167,-1.2368982916037277,-2.8451289855916726,1.262457525782749,-0.14146543205600548,-0.88104177846564,-0.7359595380397074,0.5734127593570513,-1.3514639980449656,0
0.4568295156669304,-1.8449310519794175,-0.13698528254610304,-0.9522442640820066,-0.07143976985849354,-0.0680390778582566,0.5414013751898727,1.8543203281527274,0.23555848164903165,0.8916613597093892,0
0.15603137709713327,-0.389115470533718,-1.2514799714120293,-2.821387103601222,1.373740273970699,-0.20815599207732374,-0.9823299226841878,-0.6260690910970551,1.0294692887095234,-1.1466680699172542,0
-0.413441262443297,-0.8500153580023203,-0.8409958669990591,-0.10729524608274098,-0.32154562212943283,0.4564657968147743,0.9428038298478306,1.7176618034646713,-0.059987599009300924,0.011772962564788908,0
-2.8924899773152815,-0.6695199716987098,0.02255288149240832,-0.28111763421690505,-0.9701286689775636,0.4491813054665571,0.703743741738661,1.3362485803677446,-0.4102545796385321,0.0812939684153821,1
-1.3433173542281303,-0.02504378663368265,0.07781309416408234,0.06876700470450205,-0.8540217970036265,0.3270893456710867,1.0249133290408738,2.2649219866308297,-0.7224840580718679,0.17423074842397004,0
-2.176183316628298,0.4070376088994541,0.022462953583705883,-0.3780416046561017,-0.9366812494949569,0.40282045804822475,0.1900915217277557,1.381027631989532,0.6073590245479409,1.0948327721928,1
-2.1558904784689483,-0.20791150019082166,0.3505954167524675,-0.5668603528253374,0.2065681931916541,0.24983905989510324,0.6378553301670563,1.391109401164506,0.8465411353710643,-0.15122056081343702,0
2.661583934880127,-0.12868046301176056,-1.3724908335577752,0.3318196620079884,-0.24885873876761852,-2.1179007175081668,6.7715589538285315,-1.375710474045041,-1.3867025391001355,1.0771539253919864,0
-1.7299777395305833,1.4240535639016563,-0.797099427356627,-1.1337705247757937,0.0985101028974742,1.3183545954878824,0.5085690161002142,1.5986174941878757,-1.3620942044875763,0.48798135067968457,1
0.152643966311172,-0.7961252544675419,-1.221642969676725,-3.11677185629249,1.8628228507262945,0.17292565439271296,-0.7648972301030427,-0.6731581872227753,-0.03240590525329995,-1.9897270101246305,0
-1.4375381673874117,0.5356501798752636,-0.025960964195387945,-0.05298271984054613,-0.5205519386367914,-0.8521840557716989,0.2960787914630123,0.6952721302843206,0.33745945651837395,-0.7583343243753718,0
-2.0530718365728626,-0.04598543993239965,0.10174814382617649,-0.4690803760646951,-0.05676503202796015,0.2317274664219447,0.7077877512311298,1.5955090634322697,0.6942127336018475,-0.2105861335430208,0
